t,rs_x,rs_y,rs_z,py_x,py_y,py_z
1.0550,-0.854197,0.838435,1.089400,-0.854197,0.838435,1.089400
1.0600,-0.856156,0.839495,1.089499,-0.856156,0.839495,1.089499
1.0650,-0.858049,0.840433,1.089585,-0.858049,0.840433,1.089585
1.0700,-0.859877,0.841251,1.089656,-0.859877,0.841251,1.089656
1.0750,-0.861643,0.841949,1.089714,-0.861643,0.841949,1.089714
1.0800,-0.863346,0.842528,1.089758,-0.863346,0.842528,1.089758
1.0850,-0.864989,0.842990,1.089788,-0.864989,0.842990,1.089788
1.0900,-0.866573,0.843336,1.089807,-0.866573,0.843336,1.089807
1.0950,-0.868099,0.843566,1.089813,-0.868099,0.843566,1.089813
1.1000,-0.869569,0.843683,1.089809,-0.869569,0.843683,1.089809
1.1050,-0.870985,0.843687,1.089793,-0.870985,0.843687,1.089793
1.1100,-0.872349,0.843579,1.089768,-0.872349,0.843579,1.089768
1.1150,-0.873661,0.843361,1.089734,-0.873661,0.843361,1.089734
1.1200,-0.874923,0.843035,1.089692,-0.874923,0.843035,1.089692
1.1250,-0.876138,0.842601,1.089644,-0.876138,0.842601,1.089644
1.1300,-0.877306,0.842061,1.089589,-0.877306,0.842061,1.089589
1.1350,-0.878430,0.841416,1.089529,-0.878430,0.841416,1.089529
1.1400,-0.879510,0.840669,1.089466,-0.879510,0.840669,1.089466
1.1450,-0.880550,0.839821,1.089401,-0.880550,0.839821,1.089401
1.1500,-0.881551,0.838873,1.089334,-0.881551,0.838873,1.089334
1.1550,-0.882514,0.837827,1.089266,-0.882514,0.837827,1.089266
1.1600,-0.883442,0.836685,1.089200,-0.883442,0.836685,1.089200
1.1650,-0.884337,0.835449,1.089137,-0.884337,0.835449,1.089137
1.1700,-0.885200,0.834121,1.089077,-0.885200,0.834121,1.089077
1.1750,-0.886033,0.832703,1.089022,-0.886033,0.832703,1.089022
1.1800,-0.886839,0.831196,1.088974,-0.886839,0.831196,1.088974
1.1850,-0.887619,0.829604,1.088933,-0.887619,0.829604,1.088933
1.1900,-0.888376,0.827927,1.088900,-0.888376,0.827927,1.088900
1.1950,-0.889112,0.826169,1.088878,-0.889112,0.826169,1.088878
1.2000,-0.889828,0.824332,1.088867,-0.889828,0.824332,1.088867
1.2050,-0.890527,0.822418,1.088868,-0.890527,0.822418,1.088868
1.2100,-0.891210,0.820429,1.088883,-0.891210,0.820429,1.088883
1.2150,-0.891880,0.818368,1.088912,-0.891880,0.818368,1.088912
1.2200,-0.892539,0.816237,1.088957,-0.892539,0.816237,1.088957
1.2250,-0.893187,0.814040,1.089019,-0.893187,0.814040,1.089019
1.2300,-0.893827,0.811777,1.089099,-0.893827,0.811777,1.089099
1.2350,-0.894461,0.809453,1.089197,-0.894461,0.809453,1.089197
1.2400,-0.895090,0.807070,1.089315,-0.895090,0.807070,1.089315
1.2450,-0.895715,0.804630,1.089453,-0.895715,0.804630,1.089453
1.2500,-0.896338,0.802137,1.089612,-0.896338,0.802137,1.089612
1.2550,-0.896961,0.799592,1.089793,-0.896961,0.799592,1.089793
1.2600,-0.897584,0.796999,1.089997,-0.897584,0.796999,1.089997
1.2650,-0.898208,0.794361,1.090223,-0.898208,0.794361,1.090223
1.2700,-0.898835,0.791681,1.090473,-0.898835,0.791681,1.090473
1.2750,-0.899466,0.788961,1.090747,-0.899466,0.788961,1.090747
1.2800,-0.900101,0.786204,1.091045,-0.900101,0.786204,1.091045
1.2850,-0.900742,0.783414,1.091367,-0.900742,0.783414,1.091367
1.2900,-0.901388,0.780592,1.091715,-0.901388,0.780592,1.091715
1.2950,-0.902041,0.777743,1.092087,-0.902041,0.777743,1.092087
1.3000,-0.902700,0.774868,1.092484,-0.902700,0.774868,1.092484
1.3050,-0.903368,0.771971,1.092907,-0.903368,0.771971,1.092907
1.3100,-0.904042,0.769054,1.093355,-0.904042,0.769054,1.093355
1.3150,-0.904725,0.766121,1.093828,-0.904725,0.766121,1.093828
1.3200,-0.905416,0.763173,1.094326,-0.905416,0.763173,1.094326
