t,rs_x,rs_y,rs_z,py_x,py_y,py_z
1.0250,-0.947446,-0.830299,1.494634,-0.947446,-0.830299,1.494634
1.0300,-0.954535,-0.836825,1.495622,-0.954535,-0.836825,1.495622
1.0350,-0.961584,-0.843243,1.496624,-0.961584,-0.843243,1.496624
1.0400,-0.968593,-0.849551,1.497640,-0.968593,-0.849551,1.497640
1.0450,-0.975562,-0.855747,1.498669,-0.975562,-0.855747,1.498669
1.0500,-0.982491,-0.861829,1.499708,-0.982491,-0.861829,1.499708
1.0550,-0.989379,-0.867797,1.500756,-0.989379,-0.867797,1.500756
1.0600,-0.996227,-0.873647,1.501812,-0.996227,-0.873647,1.501812
1.0650,-1.003035,-0.879380,1.502875,-1.003035,-0.879380,1.502875
1.0700,-1.009802,-0.884993,1.503942,-1.009802,-0.884993,1.503942
1.0750,-1.016528,-0.890485,1.505013,-1.016528,-0.890486,1.505013
1.0800,-1.023214,-0.895857,1.506086,-1.023214,-0.895857,1.506086
1.0850,-1.029859,-0.901106,1.507160,-1.029859,-0.901106,1.507160
1.0900,-1.036464,-0.906233,1.508233,-1.036464,-0.906233,1.508233
1.0950,-1.043028,-0.911235,1.509304,-1.043028,-0.911235,1.509304
1.1000,-1.049552,-0.916114,1.510371,-1.049552,-0.916114,1.510371
1.1050,-1.056035,-0.920869,1.511435,-1.056035,-0.920869,1.511435
1.1100,-1.062479,-0.925499,1.512492,-1.062479,-0.925499,1.512492
1.1150,-1.068882,-0.930004,1.513543,-1.068882,-0.930004,1.513543
1.1200,-1.075245,-0.934385,1.514585,-1.075245,-0.934385,1.514585
1.1250,-1.081568,-0.938640,1.515619,-1.081568,-0.938640,1.515619
1.1300,-1.087852,-0.942771,1.516643,-1.087852,-0.942771,1.516643
1.1350,-1.094096,-0.946778,1.517656,-1.094096,-0.946778,1.517656
1.1400,-1.100300,-0.950660,1.518657,-1.100300,-0.950660,1.518657
1.1450,-1.106466,-0.954418,1.519646,-1.106466,-0.954418,1.519646
1.1500,-1.112592,-0.958052,1.520621,-1.112592,-0.958052,1.520621
1.1550,-1.118680,-0.961563,1.521582,-1.118680,-0.961563,1.521582
1.1600,-1.124728,-0.964952,1.522529,-1.124728,-0.964952,1.522529
1.1650,-1.130739,-0.968219,1.523461,-1.130739,-0.968219,1.523461
1.1700,-1.136711,-0.971364,1.524377,-1.136711,-0.971364,1.524377
1.1750,-1.142645,-0.974389,1.525276,-1.142645,-0.974389,1.525276
1.1800,-1.148541,-0.977293,1.526160,-1.148541,-0.977293,1.526160
1.1850,-1.154399,-0.980079,1.527027,-1.154399,-0.980079,1.527027
1.1900,-1.160220,-0.982746,1.527876,-1.160220,-0.982746,1.527876
1.1950,-1.166003,-0.985296,1.528709,-1.166003,-0.985296,1.528709
1.2000,-1.171750,-0.987729,1.529524,-1.171750,-0.987729,1.529524
1.2050,-1.177459,-0.990046,1.530321,-1.177459,-0.990046,1.530321
1.2100,-1.183132,-0.992249,1.531102,-1.183132,-0.992249,1.531102
1.2150,-1.188768,-0.994339,1.531864,-1.188768,-0.994339,1.531864
1.2200,-1.194369,-0.996316,1.532610,-1.194369,-0.996316,1.532610
1.2250,-1.199933,-0.998182,1.533338,-1.199933,-0.998182,1.533338
1.2300,-1.205461,-0.999937,1.534049,-1.205461,-0.999937,1.534049
1.2350,-1.210954,-1.001584,1.534743,-1.210954,-1.001584,1.534743
1.2400,-1.216412,-1.003123,1.535421,-1.216412,-1.003123,1.535421
1.2450,-1.221834,-1.004556,1.536082,-1.221834,-1.004556,1.536082
1.2500,-1.227222,-1.005884,1.536727,-1.227222,-1.005884,1.536727
1.2550,-1.232575,-1.007108,1.537357,-1.232575,-1.007108,1.537357
1.2600,-1.237893,-1.008230,1.537972,-1.237893,-1.008230,1.537972
1.2650,-1.243177,-1.009251,1.538571,-1.243177,-1.009251,1.538571
1.2700,-1.248428,-1.010173,1.539157,-1.248428,-1.010173,1.539157
1.2750,-1.253645,-1.010997,1.539729,-1.253645,-1.010997,1.539729
1.2800,-1.258828,-1.011724,1.540288,-1.258828,-1.011724,1.540288
1.2850,-1.263978,-1.012357,1.540834,-1.263978,-1.012357,1.540834
1.2900,-1.269095,-1.012897,1.541369,-1.269095,-1.012897,1.541369
1.2950,-1.274180,-1.013345,1.541892,-1.274180,-1.013345,1.541892
1.3000,-1.279232,-1.013703,1.542404,-1.279232,-1.013703,1.542404
1.3050,-1.284252,-1.013974,1.542907,-1.284252,-1.013974,1.542906
1.3100,-1.289240,-1.014158,1.543399,-1.289240,-1.014158,1.543399
1.3150,-1.294197,-1.014257,1.543884,-1.294197,-1.014257,1.543884
1.3200,-1.299122,-1.014274,1.544360,-1.299122,-1.014274,1.544360
1.3250,-1.304017,-1.014210,1.544829,-1.304017,-1.014210,1.544829
1.3300,-1.308881,-1.014068,1.545291,-1.308881,-1.014068,1.545291
1.3350,-1.313715,-1.013848,1.545748,-1.313715,-1.013848,1.545748
1.3400,-1.318518,-1.013554,1.546200,-1.318518,-1.013554,1.546199
1.3450,-1.323292,-1.013187,1.546647,-1.323292,-1.013187,1.546647
1.3500,-1.328037,-1.012749,1.547090,-1.328037,-1.012749,1.547090
1.3550,-1.332753,-1.012242,1.547530,-1.332753,-1.012242,1.547530
1.3600,-1.337440,-1.011668,1.547968,-1.337440,-1.011668,1.547968
1.3650,-1.342099,-1.011031,1.548404,-1.342099,-1.011031,1.548404
1.3700,-1.346730,-1.010331,1.548840,-1.346730,-1.010331,1.548840
1.3750,-1.351333,-1.009571,1.549275,-1.351333,-1.009571,1.549275
1.3800,-1.355909,-1.008753,1.549710,-1.355909,-1.008753,1.549710
1.3850,-1.360459,-1.007880,1.550146,-1.360459,-1.007880,1.550146
1.3900,-1.364983,-1.006954,1.550584,-1.364983,-1.006954,1.550584
1.3950,-1.369480,-1.005978,1.551024,-1.369480,-1.005978,1.551024
1.4000,-1.373952,-1.004953,1.551466,-1.373952,-1.004953,1.551466
1.4050,-1.378399,-1.003882,1.551912,-1.378399,-1.003882,1.551912
1.4100,-1.382822,-1.002768,1.552361,-1.382822,-1.002768,1.552361
1.4150,-1.387220,-1.001613,1.552815,-1.387220,-1.001613,1.552815
1.4200,-1.391595,-1.000420,1.553272,-1.391595,-1.000420,1.553272
1.4250,-1.395947,-0.999191,1.553735,-1.395947,-0.999191,1.553735
1.4300,-1.400275,-0.997928,1.554203,-1.400276,-0.997928,1.554203
1.4350,-1.404582,-0.996634,1.554676,-1.404582,-0.996634,1.554676
1.4400,-1.408867,-0.995311,1.555155,-1.408867,-0.995311,1.555155
1.4450,-1.413130,-0.993961,1.555640,-1.413130,-0.993961,1.555640
1.4500,-1.417372,-0.992587,1.556131,-1.417372,-0.992587,1.556131
1.4550,-1.421593,-0.991190,1.556628,-1.421593,-0.991190,1.556628
1.4600,-1.425794,-0.989773,1.557131,-1.425794,-0.989773,1.557131
1.4650,-1.429974,-0.988336,1.557640,-1.429974,-0.988336,1.557640
1.4700,-1.434135,-0.986883,1.558155,-1.434135,-0.986883,1.558155
1.4750,-1.438277,-0.985414,1.558676,-1.438277,-0.985415,1.558676
1.4800,-1.442399,-0.983932,1.559202,-1.442399,-0.983932,1.559202
1.4850,-1.446502,-0.982437,1.559734,-1.446502,-0.982437,1.559734
1.4900,-1.450586,-0.980931,1.560271,-1.450586,-0.980931,1.560271
1.4950,-1.454652,-0.979416,1.560813,-1.454652,-0.979416,1.560813
1.5000,-1.458699,-0.977891,1.561360,-1.458699,-0.977891,1.561360
1.5050,-1.462728,-0.976360,1.561911,-1.462728,-0.976360,1.561911
1.5100,-1.466738,-0.974821,1.562467,-1.466738,-0.974821,1.562467
1.5150,-1.470731,-0.973277,1.563026,-1.470731,-0.973277,1.563026
1.5200,-1.474705,-0.971728,1.563588,-1.474705,-0.971728,1.563588
1.5250,-1.478662,-0.970174,1.564154,-1.478662,-0.970174,1.564154
1.5300,-1.482600,-0.968617,1.564723,-1.482600,-0.968617,1.564722
1.5350,-1.486521,-0.967056,1.565294,-1.486521,-0.967057,1.565293
1.5400,-1.490424,-0.965493,1.565867,-1.490424,-0.965493,1.565867
1.5450,-1.494309,-0.963928,1.566442,-1.494309,-0.963928,1.566442
1.5500,-1.498176,-0.962360,1.567018,-1.498176,-0.962360,1.567018
1.5550,-1.502025,-0.960790,1.567596,-1.502025,-0.960790,1.567596
1.5600,-1.505856,-0.959218,1.568175,-1.505856,-0.959218,1.568174
1.5650,-1.509668,-0.957645,1.568754,-1.509668,-0.957645,1.568754
1.5700,-1.513463,-0.956070,1.569333,-1.513463,-0.956070,1.569333
1.5750,-1.517239,-0.954493,1.569913,-1.517239,-0.954493,1.569913
1.5800,-1.520997,-0.952915,1.570492,-1.520997,-0.952915,1.570492
1.5850,-1.524736,-0.951335,1.571071,-1.524736,-0.951335,1.571071
1.5900,-1.528457,-0.949754,1.571649,-1.528457,-0.949754,1.571649
1.5950,-1.532159,-0.948170,1.572227,-1.532159,-0.948170,1.572227
1.6000,-1.535843,-0.946585,1.572803,-1.535843,-0.946585,1.572803
1.6050,-1.539507,-0.944998,1.573378,-1.539507,-0.944998,1.573378
1.6100,-1.543153,-0.943409,1.573951,-1.543153,-0.943409,1.573951
1.6150,-1.546779,-0.941819,1.574523,-1.546779,-0.941819,1.574523
1.6200,-1.550386,-0.940226,1.575093,-1.550386,-0.940226,1.575093
1.6250,-1.553974,-0.938631,1.575661,-1.553974,-0.938631,1.575661
1.6300,-1.557543,-0.937034,1.576227,-1.557543,-0.937034,1.576227
1.6350,-1.561093,-0.935435,1.576791,-1.561093,-0.935435,1.576791
1.6400,-1.564622,-0.933833,1.577352,-1.564623,-0.933833,1.577352
1.6450,-1.568133,-0.932229,1.577911,-1.568133,-0.932230,1.577911
1.6500,-1.571623,-0.930623,1.578467,-1.571624,-0.930623,1.578467
1.6550,-1.575094,-0.929015,1.579020,-1.575094,-0.929015,1.579020
1.6600,-1.578546,-0.927403,1.579571,-1.578546,-0.927404,1.579571
1.6650,-1.581977,-0.925790,1.580119,-1.581977,-0.925790,1.580119
1.6700,-1.585388,-0.924173,1.580663,-1.585388,-0.924173,1.580663
1.6750,-1.588779,-0.922554,1.581205,-1.588780,-0.922554,1.581205
1.6800,-1.592151,-0.920931,1.581743,-1.592151,-0.920931,1.581743
1.6850,-1.595502,-0.919306,1.582278,-1.595502,-0.919306,1.582278
1.6900,-1.598832,-0.917677,1.582810,-1.598832,-0.917677,1.582810
1.6950,-1.602142,-0.916045,1.583338,-1.602142,-0.916045,1.583338
1.7000,-1.605432,-0.914410,1.583863,-1.605432,-0.914410,1.583863
1.7050,-1.608701,-0.912770,1.584384,-1.608701,-0.912771,1.584384
1.7100,-1.611950,-0.911127,1.584902,-1.611950,-0.911127,1.584902
1.7150,-1.615178,-0.909480,1.585417,-1.615178,-0.909480,1.585417
1.7200,-1.618384,-0.907829,1.585927,-1.618384,-0.907829,1.585927
