t,rs_x,rs_y,rs_z,py_x,py_y,py_z
0.6350,0.405168,-0.344922,1.107189,0.405168,-0.344922,1.107189
0.6400,0.407771,-0.346451,1.104773,0.407771,-0.346451,1.104773
0.6450,0.410318,-0.347831,1.102386,0.410318,-0.347831,1.102386
0.6500,0.412808,-0.349062,1.100025,0.412808,-0.349062,1.100025
0.6550,0.415242,-0.350145,1.097689,0.415242,-0.350145,1.097688
0.6600,0.417618,-0.351084,1.095376,0.417618,-0.351084,1.095376
0.6650,0.419936,-0.351879,1.093085,0.419936,-0.351879,1.093085
0.6700,0.422198,-0.352533,1.090816,0.422198,-0.352533,1.090816
0.6750,0.424401,-0.353047,1.088567,0.424401,-0.353047,1.088567
0.6800,0.426547,-0.353423,1.086338,0.426547,-0.353423,1.086338
0.6850,0.428636,-0.353664,1.084128,0.428636,-0.353664,1.084128
0.6900,0.430667,-0.353770,1.081936,0.430667,-0.353770,1.081936
0.6950,0.432641,-0.353745,1.079763,0.432642,-0.353745,1.079763
0.7000,0.434559,-0.353591,1.077607,0.434559,-0.353591,1.077607
0.7050,0.436421,-0.353309,1.075468,0.436421,-0.353309,1.075468
0.7100,0.438227,-0.352901,1.073346,0.438227,-0.352901,1.073346
0.7150,0.439979,-0.352370,1.071241,0.439979,-0.352370,1.071241
0.7200,0.441676,-0.351718,1.069153,0.441676,-0.351718,1.069153
0.7250,0.443319,-0.350946,1.067081,0.443319,-0.350946,1.067081
0.7300,0.444911,-0.350058,1.065026,0.444911,-0.350058,1.065025
0.7350,0.446450,-0.349055,1.062986,0.446450,-0.349055,1.062986
0.7400,0.447938,-0.347939,1.060963,0.447938,-0.347939,1.060963
0.7450,0.449376,-0.346712,1.058956,0.449376,-0.346712,1.058956
0.7500,0.450765,-0.345377,1.056965,0.450765,-0.345377,1.056965
0.7550,0.452105,-0.343935,1.054990,0.452105,-0.343935,1.054990
0.7600,0.453397,-0.342389,1.053032,0.453397,-0.342389,1.053032
0.7650,0.454642,-0.340740,1.051090,0.454642,-0.340740,1.051089
0.7700,0.455842,-0.338990,1.049164,0.455842,-0.338990,1.049164
0.7750,0.456995,-0.337142,1.047255,0.456995,-0.337142,1.047255
0.7800,0.458105,-0.335198,1.045362,0.458105,-0.335198,1.045362
0.7850,0.459170,-0.333159,1.043487,0.459170,-0.333159,1.043487
0.7900,0.460191,-0.331028,1.041628,0.460191,-0.331028,1.041628
0.7950,0.461170,-0.328807,1.039786,0.461170,-0.328806,1.039786
0.8000,0.462107,-0.326497,1.037962,0.462107,-0.326497,1.037962
0.8050,0.463003,-0.324101,1.036155,0.463003,-0.324100,1.036155
0.8100,0.463858,-0.321620,1.034365,0.463858,-0.321620,1.034365
0.8150,0.464673,-0.319057,1.032594,0.464673,-0.319057,1.032593
0.8200,0.465448,-0.316414,1.030839,0.465448,-0.316414,1.030839
0.8250,0.466185,-0.313693,1.029103,0.466185,-0.313693,1.029103
0.8300,0.466883,-0.310895,1.027385,0.466883,-0.310895,1.027385
0.8350,0.467544,-0.308023,1.025685,0.467544,-0.308023,1.025685
0.8400,0.468167,-0.305079,1.024004,0.468167,-0.305079,1.024003
0.8450,0.468754,-0.302064,1.022341,0.468754,-0.302064,1.022340
0.8500,0.469306,-0.298981,1.020696,0.469306,-0.298981,1.020696
0.8550,0.469822,-0.295832,1.019071,0.469822,-0.295832,1.019070
0.8600,0.470304,-0.292617,1.017464,0.470304,-0.292617,1.017464
0.8650,0.470752,-0.289340,1.015876,0.470752,-0.289340,1.015876
0.8700,0.471167,-0.286003,1.014308,0.471167,-0.286003,1.014308
0.8750,0.471549,-0.282606,1.012759,0.471549,-0.282606,1.012759
0.8800,0.471900,-0.279152,1.011229,0.471900,-0.279152,1.011229
0.8850,0.472220,-0.275643,1.009719,0.472220,-0.275643,1.009719
0.8900,0.472509,-0.272080,1.008228,0.472509,-0.272080,1.008228
0.8950,0.472769,-0.268465,1.006757,0.472769,-0.268465,1.006757
0.9000,0.473000,-0.264800,1.005306,0.473000,-0.264800,1.005305
0.9050,0.473202,-0.261087,1.003874,0.473202,-0.261087,1.003874
0.9100,0.473377,-0.257326,1.002462,0.473377,-0.257326,1.002461
0.9150,0.473524,-0.253521,1.001069,0.473524,-0.253521,1.001069
0.9200,0.473646,-0.249672,0.999696,0.473646,-0.249672,0.999696
0.9250,0.473742,-0.245781,0.998343,0.473742,-0.245781,0.998343
0.9300,0.473813,-0.241849,0.997010,0.473813,-0.241849,0.997010
0.9350,0.473860,-0.237878,0.995696,0.473860,-0.237878,0.995696
0.9400,0.473883,-0.233870,0.994402,0.473883,-0.233870,0.994402
0.9450,0.473882,-0.229826,0.993127,0.473882,-0.229826,0.993127
0.9500,0.473860,-0.225747,0.991872,0.473860,-0.225747,0.991872
0.9550,0.473816,-0.221635,0.990636,0.473816,-0.221635,0.990636
0.9600,0.473750,-0.217490,0.989419,0.473750,-0.217490,0.989419
0.9650,0.473664,-0.213315,0.988222,0.473664,-0.213315,0.988222
0.9700,0.473557,-0.209111,0.987044,0.473557,-0.209111,0.987044
0.9750,0.473431,-0.204879,0.985884,0.473431,-0.204879,0.985884
0.9800,0.473286,-0.200620,0.984744,0.473286,-0.200620,0.984744
0.9850,0.473123,-0.196335,0.983622,0.473123,-0.196335,0.983622
0.9900,0.472941,-0.192026,0.982519,0.472941,-0.192026,0.982519
0.9950,0.472742,-0.187694,0.981435,0.472742,-0.187694,0.981434
1.0000,0.472527,-0.183339,0.980368,0.472527,-0.183339,0.980368
1.0050,0.472295,-0.178964,0.979320,0.472294,-0.178964,0.979320
1.0100,0.472047,-0.174568,0.978290,0.472046,-0.174568,0.978290
1.0150,0.471783,-0.170154,0.977278,0.471783,-0.170154,0.977278
1.0200,0.471505,-0.165722,0.976284,0.471505,-0.165722,0.976284
1.0250,0.471212,-0.161273,0.975307,0.471212,-0.161273,0.975307
1.0300,0.470905,-0.156808,0.974348,0.470905,-0.156808,0.974347
1.0350,0.470585,-0.152328,0.973406,0.470585,-0.152328,0.973405
1.0400,0.470252,-0.147834,0.972481,0.470252,-0.147834,0.972481
1.0450,0.469906,-0.143327,0.971573,0.469906,-0.143327,0.971573
1.0500,0.469548,-0.138808,0.970682,0.469548,-0.138808,0.970681
1.0550,0.469179,-0.134277,0.969807,0.469179,-0.134277,0.969807
1.0600,0.468798,-0.129736,0.968949,0.468798,-0.129736,0.968949
1.0650,0.468406,-0.125185,0.968107,0.468406,-0.125185,0.968107
1.0700,0.468004,-0.120625,0.967282,0.468004,-0.120625,0.967282
1.0750,0.467592,-0.116057,0.966472,0.467592,-0.116057,0.966472
1.0800,0.467171,-0.111481,0.965679,0.467171,-0.111481,0.965678
1.0850,0.466740,-0.106899,0.964901,0.466740,-0.106899,0.964900
1.0900,0.466300,-0.102310,0.964138,0.466300,-0.102310,0.964138
1.0950,0.465852,-0.097716,0.963391,0.465852,-0.097716,0.963391
1.1000,0.465396,-0.093117,0.962659,0.465396,-0.093117,0.962658
1.1050,0.464933,-0.088514,0.961941,0.464933,-0.088514,0.961941
1.1100,0.464462,-0.083908,0.961239,0.464462,-0.083908,0.961239
1.1150,0.463984,-0.079298,0.960552,0.463984,-0.079298,0.960551
1.1200,0.463500,-0.074686,0.959878,0.463500,-0.074686,0.959878
1.1250,0.463009,-0.070072,0.959220,0.463009,-0.070073,0.959220
1.1300,0.462513,-0.065457,0.958575,0.462513,-0.065457,0.958575
1.1350,0.462011,-0.060841,0.957945,0.462010,-0.060841,0.957945
1.1400,0.461503,-0.056225,0.957328,0.461503,-0.056225,0.957328
1.1450,0.460991,-0.051609,0.956726,0.460991,-0.051609,0.956725
1.1500,0.460474,-0.046993,0.956136,0.460474,-0.046993,0.956136
1.1550,0.459953,-0.042379,0.955561,0.459952,-0.042379,0.955561
1.1600,0.459427,-0.037766,0.954998,0.459427,-0.037766,0.954998
1.1650,0.458898,-0.033155,0.954449,0.458898,-0.033155,0.954449
1.1700,0.458365,-0.028546,0.953913,0.458365,-0.028546,0.953913
1.1750,0.457830,-0.023940,0.953390,0.457830,-0.023940,0.953390
1.1800,0.457291,-0.019337,0.952879,0.457291,-0.019337,0.952879
1.1850,0.456750,-0.014737,0.952382,0.456750,-0.014737,0.952382
1.1900,0.456206,-0.010141,0.951896,0.456206,-0.010141,0.951896
1.1950,0.455660,-0.005549,0.951424,0.455660,-0.005550,0.951423
1.2000,0.455112,-0.000962,0.950963,0.455112,-0.000962,0.950963
1.2050,0.454563,0.003620,0.950514,0.454562,0.003620,0.950514
1.2100,0.454012,0.008198,0.950078,0.454012,0.008198,0.950078
1.2150,0.453460,0.012770,0.949653,0.453459,0.012770,0.949653
1.2200,0.452907,0.017337,0.949240,0.452906,0.017337,0.949240
1.2250,0.452353,0.021898,0.948839,0.452353,0.021897,0.948839
1.2300,0.451799,0.026452,0.948450,0.451798,0.026452,0.948450
1.2350,0.451244,0.031001,0.948072,0.451244,0.031000,0.948071
1.2400,0.450689,0.035542,0.947705,0.450689,0.035542,0.947705
1.2450,0.450135,0.040077,0.947349,0.450135,0.040077,0.947349
1.2500,0.449581,0.044605,0.947005,0.449581,0.044605,0.947005
1.2550,0.449027,0.049126,0.946671,0.449027,0.049125,0.946671
1.2600,0.448474,0.053639,0.946349,0.448474,0.053639,0.946348
1.2650,0.447922,0.058145,0.946037,0.447922,0.058144,0.946037
1.2700,0.447371,0.062642,0.945736,0.447371,0.062642,0.945736
1.2750,0.446822,0.067132,0.945445,0.446822,0.067132,0.945445
1.2800,0.446274,0.071614,0.945166,0.446274,0.071614,0.945165
1.2850,0.445727,0.076088,0.944896,0.445727,0.076087,0.944896
1.2900,0.445183,0.080553,0.944637,0.445183,0.080552,0.944637
1.2950,0.444640,0.085009,0.944388,0.444640,0.085009,0.944388
1.3000,0.444099,0.089457,0.944150,0.444099,0.089457,0.944150
1.3050,0.443561,0.093896,0.943921,0.443561,0.093896,0.943921
1.3100,0.443025,0.098326,0.943703,0.443025,0.098326,0.943702
1.3150,0.442492,0.102747,0.943494,0.442492,0.102747,0.943494
1.3200,0.441961,0.107159,0.943295,0.441961,0.107158,0.943295
1.3250,0.441434,0.111561,0.943106,0.441434,0.111561,0.943106
1.3300,0.440909,0.115954,0.942927,0.440909,0.115954,0.942927
1.3350,0.440388,0.120338,0.942757,0.440388,0.120338,0.942757
1.3400,0.439870,0.124712,0.942597,0.439870,0.124712,0.942597
1.3450,0.439355,0.129076,0.942447,0.439355,0.129076,0.942446
1.3500,0.438844,0.133431,0.942305,0.438844,0.133431,0.942305
1.3550,0.438336,0.137776,0.942173,0.438336,0.137776,0.942173
1.3600,0.437833,0.142111,0.942051,0.437833,0.142111,0.942051
