t,rs_x,rs_y,rs_z,py_x,py_y,py_z
1.8750,1.201007,-0.994293,1.707362,1.201002,-0.994289,1.707357
1.8800,1.201102,-0.994388,1.707856,1.201097,-0.994384,1.707850
1.8850,1.201184,-0.994471,1.708348,1.201179,-0.994467,1.708342
1.8900,1.201255,-0.994542,1.708838,1.201249,-0.994538,1.708832
1.8950,1.201313,-0.994600,1.709326,1.201308,-0.994596,1.709320
1.9000,1.201359,-0.994647,1.709813,1.201354,-0.994643,1.709807
1.9050,1.201394,-0.994681,1.710298,1.201389,-0.994677,1.710292
1.9100,1.201417,-0.994702,1.710781,1.201412,-0.994698,1.710775
1.9150,1.201429,-0.994712,1.711263,1.201423,-0.994708,1.711257
1.9200,1.201428,-0.994710,1.711743,1.201423,-0.994706,1.711737
1.9250,1.201416,-0.994696,1.712221,1.201411,-0.994692,1.712215
1.9300,1.201393,-0.994669,1.712698,1.201388,-0.994665,1.712692
1.9350,1.201358,-0.994631,1.713173,1.201353,-0.994627,1.713167
1.9400,1.201312,-0.994582,1.713646,1.201306,-0.994578,1.713640
1.9450,1.201254,-0.994520,1.714118,1.201249,-0.994516,1.714112
1.9500,1.201185,-0.994447,1.714588,1.201180,-0.994443,1.714582
1.9550,1.201105,-0.994362,1.715057,1.201099,-0.994358,1.715050
1.9600,1.201013,-0.994266,1.715524,1.201008,-0.994262,1.715517
1.9650,1.200911,-0.994158,1.715989,1.200906,-0.994154,1.715983
1.9700,1.200797,-0.994038,1.716453,1.200792,-0.994034,1.716446
1.9750,1.200673,-0.993908,1.716915,1.200667,-0.993903,1.716908
1.9800,1.200537,-0.993765,1.717375,1.200532,-0.993761,1.717369
1.9850,1.200390,-0.993612,1.717834,1.200385,-0.993608,1.717828
1.9900,1.200233,-0.993447,1.718292,1.200228,-0.993443,1.718286
1.9950,1.200065,-0.993271,1.718748,1.200059,-0.993267,1.718741
2.0000,1.199886,-0.993084,1.719202,1.199880,-0.993080,1.719196
