t,rs_x,rs_y,rs_z,py_x,py_y,py_z
0.6300,-0.557125,0.557223,1.200213,-0.557125,0.557223,1.200212
0.6350,-0.559536,0.560015,1.197388,-0.559535,0.560015,1.197388
0.6400,-0.561942,0.562783,1.194584,-0.561941,0.562783,1.194583
0.6450,-0.564344,0.565528,1.191799,-0.564343,0.565528,1.191799
0.6500,-0.566742,0.568251,1.189035,-0.566742,0.568250,1.189034
0.6550,-0.569137,0.570952,1.186292,-0.569137,0.570952,1.186291
0.6600,-0.571530,0.573633,1.183569,-0.571529,0.573633,1.183568
0.6650,-0.573920,0.576294,1.180866,-0.573919,0.576294,1.180866
0.6700,-0.576308,0.578936,1.178185,-0.576307,0.578936,1.178184
0.6750,-0.578694,0.581560,1.175524,-0.578693,0.581560,1.175523
0.6800,-0.581079,0.584166,1.172884,-0.581078,0.584166,1.172883
0.6850,-0.583462,0.586755,1.170265,-0.583462,0.586755,1.170264
0.6900,-0.585845,0.589328,1.167666,-0.585845,0.589328,1.167665
0.6950,-0.588228,0.591886,1.165087,-0.588227,0.591885,1.165086
0.7000,-0.590610,0.594428,1.162528,-0.590610,0.594428,1.162528
0.7050,-0.592992,0.596955,1.159990,-0.592992,0.596955,1.159989
0.7100,-0.595375,0.599469,1.157472,-0.595375,0.599469,1.157471
0.7150,-0.597758,0.601969,1.154973,-0.597757,0.601969,1.154972
0.7200,-0.600142,0.604456,1.152494,-0.600141,0.604456,1.152493
0.7250,-0.602526,0.606931,1.150035,-0.602525,0.606931,1.150034
0.7300,-0.604911,0.609394,1.147594,-0.604911,0.609394,1.147593
0.7350,-0.607298,0.611845,1.145173,-0.607297,0.611845,1.145172
0.7400,-0.609685,0.614285,1.142771,-0.609685,0.614285,1.142770
0.7450,-0.612074,0.616715,1.140387,-0.612073,0.616714,1.140386
0.7500,-0.614464,0.619134,1.138021,-0.614464,0.619134,1.138020
0.7550,-0.616856,0.621543,1.135674,-0.616855,0.621543,1.135673
0.7600,-0.619249,0.623943,1.133345,-0.619248,0.623943,1.133344
0.7650,-0.621644,0.626334,1.131034,-0.621643,0.626334,1.131033
0.7700,-0.624040,0.628716,1.128741,-0.624039,0.628716,1.128740
0.7750,-0.626438,0.631090,1.126465,-0.626437,0.631089,1.126464
0.7800,-0.628838,0.633455,1.124206,-0.628837,0.633455,1.124205
0.7850,-0.631239,0.635813,1.121964,-0.631239,0.635813,1.121963
0.7900,-0.633642,0.638163,1.119739,-0.633642,0.638163,1.119738
0.7950,-0.636047,0.640506,1.117531,-0.636047,0.640506,1.117530
0.8000,-0.638454,0.642842,1.115339,-0.638453,0.642842,1.115338
0.8050,-0.640862,0.645171,1.113163,-0.640862,0.645171,1.113162
0.8100,-0.643273,0.647494,1.111004,-0.643272,0.647494,1.111003
0.8150,-0.645685,0.649810,1.108860,-0.645684,0.649810,1.108859
0.8200,-0.648098,0.652121,1.106732,-0.648097,0.652121,1.106731
0.8250,-0.650514,0.654426,1.104619,-0.650513,0.654425,1.104618
0.8300,-0.652931,0.656725,1.102522,-0.652930,0.656724,1.102521
0.8350,-0.655349,0.659018,1.100440,-0.655348,0.659018,1.100438
0.8400,-0.657769,0.661307,1.098372,-0.657769,0.661307,1.098371
0.8450,-0.660191,0.663590,1.096320,-0.660190,0.663590,1.096318
0.8500,-0.662615,0.665869,1.094282,-0.662614,0.665868,1.094280
0.8550,-0.665039,0.668142,1.092258,-0.665039,0.668142,1.092257
0.8600,-0.667466,0.670412,1.090249,-0.667465,0.670411,1.090247
0.8650,-0.669893,0.672676,1.088253,-0.669893,0.672676,1.088252
0.8700,-0.672323,0.674937,1.086272,-0.672322,0.674937,1.086271
0.8750,-0.674753,0.677193,1.084304,-0.674752,0.677193,1.084303
0.8800,-0.677185,0.679446,1.082350,-0.677184,0.679446,1.082349
0.8850,-0.679618,0.681694,1.080410,-0.679617,0.681694,1.080408
0.8900,-0.682052,0.683939,1.078483,-0.682051,0.683939,1.078481
0.8950,-0.684487,0.686180,1.076569,-0.684486,0.686180,1.076567
0.9000,-0.686923,0.688418,1.074668,-0.686922,0.688418,1.074666
0.9050,-0.689360,0.690652,1.072780,-0.689359,0.690652,1.072778
0.9100,-0.691798,0.692883,1.070905,-0.691797,0.692883,1.070903
0.9150,-0.694238,0.695111,1.069042,-0.694237,0.695111,1.069041
0.9200,-0.696678,0.697336,1.067192,-0.696677,0.697335,1.067191
0.9250,-0.699118,0.699557,1.065355,-0.699117,0.699557,1.065353
0.9300,-0.701560,0.701776,1.063529,-0.701559,0.701776,1.063528
0.9350,-0.704002,0.703992,1.061716,-0.704001,0.703992,1.061715
0.9400,-0.706445,0.706205,1.059916,-0.706444,0.706205,1.059914
0.9450,-0.708888,0.708415,1.058127,-0.708887,0.708415,1.058125
0.9500,-0.711332,0.710623,1.056350,-0.711331,0.710623,1.056348
0.9550,-0.713777,0.712829,1.054584,-0.713776,0.712828,1.054583
0.9600,-0.716222,0.715032,1.052831,-0.716221,0.715031,1.052829
0.9650,-0.718667,0.717232,1.051089,-0.718666,0.717232,1.051087
0.9700,-0.721113,0.719430,1.049358,-0.721112,0.719430,1.049357
0.9750,-0.723559,0.721626,1.047639,-0.723558,0.721626,1.047637
0.9800,-0.726005,0.723820,1.045931,-0.726004,0.723820,1.045930
0.9850,-0.728452,0.726012,1.044235,-0.728450,0.726012,1.044233
0.9900,-0.730898,0.728202,1.042549,-0.730897,0.728201,1.042547
0.9950,-0.733345,0.730389,1.040874,-0.733344,0.730389,1.040873
1.0000,-0.735792,0.732575,1.039211,-0.735791,0.732575,1.039209
1.0050,-0.738239,0.734759,1.037558,-0.738237,0.734759,1.037556
1.0100,-0.740686,0.736941,1.035916,-0.740684,0.736941,1.035914
1.0150,-0.743132,0.739121,1.034285,-0.743131,0.739121,1.034283
1.0200,-0.745579,0.741300,1.032664,-0.745578,0.741299,1.032663
1.0250,-0.748026,0.743477,1.031054,-0.748025,0.743476,1.031052
1.0300,-0.750472,0.745652,1.029455,-0.750471,0.745652,1.029453
1.0350,-0.752919,0.747826,1.027865,-0.752917,0.747825,1.027864
1.0400,-0.755365,0.749998,1.026286,-0.755363,0.749997,1.026285
1.0450,-0.757811,0.752168,1.024718,-0.757809,0.752168,1.024716
1.0500,-0.760256,0.754337,1.023159,-0.760255,0.754337,1.023157
1.0550,-0.762701,0.756505,1.021611,-0.762700,0.756505,1.021609
1.0600,-0.765146,0.758672,1.020073,-0.765145,0.758671,1.020071
1.0650,-0.767591,0.760837,1.018544,-0.767590,0.760837,1.018542
1.0700,-0.770035,0.763001,1.017026,-0.770034,0.763000,1.017024
1.0750,-0.772479,0.765163,1.015517,-0.772477,0.765163,1.015515
